Scenario,State,Average Size,NumberCAFOs,OSTARA,MULTIFORM,NURESYS,CRYSTALACTOR,PROC,MAPHEX,% OSTARA installed,% MULTIFORM installed,% NURESYS installed,% CRYSTALACTOR installed,% PROC installed,% MAPHEX installed,Number profitable OSTARA,Number profitable MULTIFORM,Number profitable NURESYS,Number profitable CRYSTALACTOR,Number profitable PROC,Number profitable MAPHEX,Total profitable,% OSTARA Profitable,% MULTIFORM Profitable,% NURESYS Profitable,% CRYSTALACTOR Profitable,% PROC Profitable,% MAPHEX Profitable,% Profitable (total),Number recommended OSTARA,Number recommended MULTIFORM,Number recommended NURESYS,Number recommended CRYSTALACTOR,Number recommended PROC,Number recommended MAPHEX,Total recommended,% OSTARA Recommended,% MULTIFORM Recommended,% NURESYS Recommended,% CRYSTALACTOR Recommended,% PROC Recommended,% MAPHEX Recommended,% Recommended (total),REC,PCredits
Wisconsin_Merged_Results_Pcredits3_REC30_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,80.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
Wisconsin_Merged_Results_Pcredits3_REC60_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,27.0,14.0,0.0,0.0,0.0,85.56338028169014,9.507042253521126,4.929577464788731,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0
Wisconsin_Merged_Results_Pcredits3_REC75_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,27.0,14.0,0.0,0.0,0.0,85.56338028169014,9.507042253521126,4.929577464788731,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,15.0,0.0,0.0,3.7037037037037033,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.0
Wisconsin_Merged_Results_Pcredits3_REC90_Electricity,Wisconsin,2619.771126760563,284,0.0,242.0,27.0,15.0,0.0,0.0,0.0,85.2112676056338,9.507042253521126,5.28169014084507,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,23.0,0.0,0.0,29.629629629629626,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0
Wisconsin_Merged_Results_Pcredits5_REC0_None,Wisconsin,2619.771126760563,284,0.0,262.0,6.0,16.0,0.0,0.0,0.0,92.25352112676056,2.112676056338028,5.63380281690141,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,22.0,0.0,0.0,100.0,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Wisconsin_Merged_Results_Pcredits5_REC120_Electricity,Wisconsin,2619.771126760563,284,0.0,242.0,28.0,14.0,0.0,0.0,0.0,85.2112676056338,9.859154929577462,4.929577464788731,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,42.0,0.0,0.0,100.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,5.0
Wisconsin_Merged_Results_Pcredits5_REC30_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,28.0,13.0,0.0,0.0,0.0,85.56338028169014,9.859154929577462,4.577464788732395,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,14.0,0.0,0.0,3.571428571428571,100.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0
Wisconsin_Merged_Results_Pcredits5_REC60_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,21.0,15.0,0.0,0.0,36.0,0.0,0.0,80.76923076923076,100.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0
Wisconsin_Merged_Results_Pcredits5_REC75_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,26.0,15.0,0.0,0.0,0.0,85.56338028169014,9.15492957746479,5.28169014084507,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,38.0,0.0,0.0,88.46153846153845,100.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0
Wisconsin_Merged_Results_Pcredits5_REC90_Electricity,Wisconsin,2619.771126760563,284,0.0,243.0,25.0,16.0,0.0,0.0,0.0,85.56338028169014,8.80281690140845,5.63380281690141,0.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,40.0,0.0,0.0,96.0,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0
